"ID","ccode","redist","finan","incbins","female","age","partyid","educ"
7660,"PL",4,1,5,1,38,7,4
6435,"LV",5,1,5,1,54,7,4
5010,"CN",2,1,4,1,43,3,4
11172,"IT",5,1,1,1,58,7,4
6777,"RU",5,1,2,0,42,7,2
13157,"TW",5,1,3,0,42,4,2
17871,"ES",5,0,2,0,69,7,1
6071,"CN",5,0,3,1,41,7,3
7826,"FR",5,0,1,1,18,7,2
7320,"DK",5,0,2,1,50,7,3
8008,"KR",5,0,2,1,63,7,1
10400,"CL",5,0,2,1,42,7,2
4405,"CY",5,0,1,1,60,7,3
3907,"CN",5,0,1,1,67,7,1
10967,"IL",5,1,4,1,59,2,4
5992,"SI",5,1,5,0,46,6,4
11956,"PL",5,0,1,1,48,7,3
12925,"DK",2,0,1,1,32,3,3
18552,"LV",5,0,2,0,45,6,1
10736,"IS",4,0,4,1,45,7,3
11930,"BE-FLA",5,0,2,1,44,7,2
19175,"US",5,0,2,0,54,7,2
17546,"US",5,1,3,0,22,6,2
1773,"ZA",4,0,1,0,57,6,2
20580,"IT",5,1,2,0,36,4,2
17506,"US",5,1,2,1,43,7,2
19911,"TW",4,0,3,1,59,6,3
11696,"CH",5,1,3,1,37,6,4
5596,"ES",5,1,2,1,40,7,3
10560,"US",5,0,1,1,68,7,1
17069,"CN",4,1,3,0,40,6,2
20133,"DK",4,1,1,1,49,3,3
18312,"TW",4,0,4,0,30,7,2
11344,"AU",5,0,2,1,64,2,2
222,"UA",4,0,3,1,34,7,4
10368,"ZA",4,0,2,1,33,7,2
565,"SI",4,0,1,1,65,2,3
2827,"HR",4,0,2,0,21,6,3
14389,"PL",5,0,2,1,43,7,2
2992,"ZA",5,0,1,1,30,3,2
12255,"IL",5,1,3,1,33,7,2
1283,"JP",4,0,1,1,33,7,1
15681,"ES",5,0,1,1,52,4,2
2481,"UA",5,0,1,1,51,7,2
7624,"AU",4,1,4,1,52,7,3
6061,"CZ",5,0,1,1,38,2,3
15129,"CN",4,0,2,1,40,7,2
7941,"UA",4,0,2,0,52,6,2
14408,"VE",4,0,2,1,54,7,2
18473,"UA",4,0,2,0,79,7,1
11586,"DK",5,4,4,0,57,2,4
15132,"LV",5,-1,3,1,25,2,4
16358,"PH",4,1,4,1,25,2,2
580,"CZ",5,0,3,1,67,2,2
8793,"FR",5,0,4,1,70,2,4
16688,"LV",5,0,4,1,59,2,4
7263,"HU",4,0,2,1,85,2,3
1596,"CL",4,0,3,1,77,7,1
2243,"FR",5,1,5,1,30,7,4
19046,"FR",4,0,5,0,21,2,2
14176,"RU",4,0,5,1,27,2,3
1797,"NZ",5,0,2,1,72,1,4
13715,"UA",5,0,5,1,73,6,2
10288,"AR",5,0,2,1,82,6,1
9789,"EE",5,1,3,1,61,6,3
5302,"ZA",5,1,5,0,30,7,2
14896,"US",4,1,5,1,23,1,3
11666,"RU",5,-1,3,1,35,7,3
10640,"TW",4,0,4,1,35,2,2
9123,"DE-W",5,-1,1,0,26,7,2
9867,"DE-W",5,4,5,0,43,7,2
16360,"CN",5,-1,1,1,55,7,2
17095,"IT",3,3,5,1,55,2,2
3428,"GB-GBN",5,-1,3,0,55,2,2
15837,"CL",4,0,3,0,33,7,3
12621,"CN",5,0,3,0,52,7,3
4285,"KR",5,0,5,1,30,7,2
7198,"UA",4,1,5,1,38,7,4
14726,"JP",5,1,5,1,60,2,2
17166,"HU",5,1,5,1,60,7,3
2893,"ZA",3,0,4,1,50,7,3
9915,"DK",5,0,5,1,51,2,4
11635,"LV",1,0,3,1,40,1,3
16214,"CL",5,-1,2,1,66,2,3
1041,"PL",4,0,3,1,20,7,2
13513,"PL",5,0,2,0,45,2,3
19717,"NO",5,-1,3,1,57,7,2
11030,"CL",4,0,5,0,52,7,2
9490,"ZA",4,0,2,1,68,1,1
6563,"BG",5,0,3,1,68,2,4
14470,"SI",5,-1,5,0,40,7,2
16557,"TR",4,0,4,0,71,2,2
18832,"VE",4,1,3,0,67,2,1
9609,"TR",5,0,5,1,42,2,3
2112,"EE",3,0,3,0,74,2,1
3081,"DK",5,1,2,0,56,2,2
20412,"DK",4,1,4,1,61,7,3
11444,"PH",5,1,2,1,27,7,2
5998,"DK",3,0,2,1,50,6,3
13793,"FR",5,1,5,1,55,2,3
10361,"SE",5,1,5,0,43,2,3
5269,"US",5,0,4,1,55,2,3
17062,"NZ",5,0,3,0,35,2,2
5473,"TW",4,1,1,1,73,2,3
18504,"SE",5,1,4,0,29,2,3
17733,"DK",5,0,2,1,84,2,1
19819,"CY",5,0,2,1,79,2,1
14927,"IT",4,1,5,1,48,2,2
14620,"US",4,1,5,0,62,2,3
2425,"TR",4,0,4,1,69,1,2
7845,"ES",5,1,1,1,23,7,2
269,"SK",4,1,2,1,59,2,2
9962,"TW",5,1,2,1,55,7,2
4336,"US",5,0,2,1,67,7,2
9736,"US",5,1,2,1,63,7,2
19059,"ES",4,1,2,1,59,7,2
3636,"DE-W",5,1,3,0,59,7,3
3109,"ZA",5,0,3,1,36,2,4
4953,"BG",4,0,2,1,69,1,1
17643,"KR",5,0,1,1,70,7,1
9376,"FR",5,0,1,0,59,1,2
5420,"PH",5,0,2,0,70,1,1
9387,"RU",5,0,3,0,70,1,1
2792,"DE-E",5,2,1,0,42,7,3
9170,"PH",5,0,1,1,60,7,3
17749,"LV",5,0,2,1,33,2,3
8844,"HU",5,0,1,1,48,7,3
15638,"JP",5,0,1,1,42,7,3
12972,"US",5,0,3,1,41,2,3
7436,"FR",5,0,3,0,55,7,2
17245,"BE-FLA",5,0,5,1,57,2,4
18594,"EE",5,0,3,0,60,7,3
7064,"IT",5,0,4,0,56,2,3
4239,"AR",5,0,2,1,35,7,3
18531,"AU",5,0,2,1,46,1,4
14908,"SK",5,0,2,1,33,2,2
10717,"TW",5,0,2,1,32,7,4
13519,"RU",5,0,1,0,44,7,2
7464,"AT",5,0,2,1,65,2,2
13038,"US",5,0,3,1,23,7,4
20655,"DK",5,0,1,1,80,7,1
6265,"VE",5,0,5,1,48,7,2
20665,"TW",5,0,4,1,78,7,3
18679,"AU",5,0,1,1,28,7,3
17787,"DE-W",5,0,5,0,47,7,2
7903,"CL",5,0,4,1,67,7,3
11237,"TW",5,0,5,1,35,7,4
4440,"ZA",5,0,5,1,29,7,2
20675,"PT",5,0,5,1,50,7,3
6055,"NO",5,0,1,1,80,7,1
6706,"BE-FLA",5,0,4,0,62,7,2
6367,"ZA",4,0,2,1,52,2,3
1197,"SK",5,1,2,0,61,2,1
6332,"BE-FLA",1,2,4,0,57,7,2
2617,"AR",5,1,2,1,68,2,1
20099,"DE-W",5,1,1,1,51,7,2
10553,"CN",5,2,3,0,49,7,4
14779,"DE-E",5,-1,2,1,27,7,3
18886,"LV",5,1,2,1,70,2,1
9113,"HU",5,2,3,0,57,2,2
820,"BE-FLA",5,2,2,1,50,3,2
16526,"CH",5,2,2,1,70,2,3
395,"PH",5,2,1,1,75,2,1
13235,"AU",5,0,3,0,34,2,2
5979,"AT",4,0,3,1,35,7,2
18034,"KR",4,0,3,1,79,1,1
3863,"TW",4,2,3,0,71,7,1
223,"CH",4,-1,3,1,72,7,4
9605,"BG",5,0,1,1,39,2,3
18298,"AT",5,-1,1,0,50,7,4
16334,"CN",5,0,2,1,37,2,3
792,"SI",5,0,3,0,73,1,3
4736,"IT",4,1,3,1,72,7,2
17559,"NZ",5,1,4,0,36,7,3
16376,"IS",4,1,2,1,79,1,1
6845,"DE-W",4,1,1,1,55,1,3
10161,"EE",5,0,3,1,72,7,2
14949,"SI",5,1,5,1,58,2,2
15751,"IS",5,3,5,1,58,1,4
86,"PL",5,1,1,1,33,1,2
13158,"CZ",5,1,2,1,70,2,1
20988,"HU",5,0,4,0,56,2,3
6874,"NZ",5,0,2,0,48,1,3
18688,"UA",5,1,1,0,41,2,2
12139,"CN",5,0,2,1,77,2,1
17804,"GB-GBN",3,0,4,1,37,2,3
11812,"EE",5,-1,3,0,78,2,3
12111,"PT",3,-1,4,1,28,2,4
11902,"UA",5,0,4,1,78,2,1
16353,"ZA",5,0,4,1,56,2,2
4406,"FR",5,0,1,0,44,7,4
14284,"KR",5,0,4,1,35,2,3
10009,"CL",5,0,5,1,59,2,2
3497,"ZA",5,0,1,1,30,7,2
16157,"GB-GBN",5,0,5,1,43,7,3
15420,"RU",5,0,1,1,70,7,3
3790,"HR",5,0,2,0,25,7,3
3525,"CZ",5,0,3,1,64,2,2
18831,"DK",5,0,3,1,54,2,3
9430,"RU",5,-1,5,1,30,2,4
1601,"CN",3,0,5,0,35,2,4
17204,"DK",5,0,5,0,21,7,2
19066,"EE",5,0,3,1,46,7,3
16674,"FR",5,0,4,0,73,1,4
19475,"CN",5,0,5,1,42,7,3
4679,"RU",5,0,5,1,19,2,2
6008,"RU",5,0,4,1,30,2,3
13600,"PT",5,1,1,1,33,7,3
16086,"PT",5,6,5,1,49,2,2
7139,"GB-GBN",5,0,3,0,23,7,2
11659,"PT",2,0,1,1,24,2,2
18869,"TR",5,0,2,1,25,2,4
16280,"IS",5,0,4,1,42,7,4
16169,"NO",5,0,5,1,22,2,4
4199,"US",4,0,1,1,65,2,1
20089,"NZ",4,0,4,0,35,2,3
20485,"RU",5,1,3,0,72,7,2
12759,"KR",5,0,2,0,62,2,3
13934,"ES",5,0,4,1,54,7,4
18505,"NO",2,0,4,1,40,7,3
11947,"ES",5,0,1,1,25,7,3
11585,"AU",4,0,3,1,62,1,2
15373,"FR",5,0,4,1,82,7,2
7103,"GB-GBN",5,0,5,1,50,7,4
11611,"NO",5,0,1,1,84,7,2
13646,"PL",5,0,4,1,63,7,2
13037,"CL",5,0,4,0,81,7,4
18325,"ZA",5,0,4,0,45,7,2
9131,"HR",5,0,5,1,29,7,2
14353,"CN",5,1,2,1,71,7,1
2027,"DE-E",5,1,3,1,62,7,2
5872,"CY",4,2,3,0,52,7,2
11749,"AU",5,0,5,0,20,2,3
18116,"UA",5,0,1,1,23,2,2
20232,"SK",5,1,5,1,29,7,4
10366,"CH",5,0,1,1,29,2,4
2197,"SE",4,0,4,1,34,7,2
3838,"US",5,0,4,0,80,7,1
13567,"DK",5,0,3,1,61,2,3
4820,"UA",1,0,4,1,30,2,4
20381,"SK",5,0,2,0,82,2,2
20083,"IL",3,0,4,0,36,2,2
19429,"VE",5,0,3,1,39,7,3
1052,"NO",5,0,1,1,85,7,3
9973,"PH",5,0,4,0,62,7,2
7272,"JP",5,0,4,0,26,7,2
3970,"AU",5,0,5,0,59,7,3
11123,"DE-E",5,0,5,1,50,7,3
10242,"LV",5,0,5,1,60,7,2
18445,"FR",5,0,5,1,23,7,2
8395,"TW",3,1,3,1,70,1,2
3280,"AT",5,1,4,1,59,1,3
20105,"SE",5,2,4,1,53,3,3
3603,"CN",5,1,3,0,55,2,2
4289,"IS",5,0,3,1,56,2,3
7782,"CN",5,0,4,0,58,6,2
11053,"AU",5,2,2,1,59,1,4
14200,"FR",5,4,4,1,43,2,3
17483,"PL",5,2,5,1,33,7,4
14644,"JP",5,5,4,0,43,3,4
5682,"CN",5,2,4,0,62,1,3
6738,"JP",4,0,1,0,40,6,2
13688,"SK",4,-1,5,1,39,7,2
18624,"SK",5,0,2,1,35,7,3
2541,"ES",2,-1,5,1,23,7,2
6933,"LV",3,0,5,0,23,7,4
7819,"DK",5,1,2,0,58,6,2
16744,"CN",5,0,1,1,30,7,2
3286,"TR",5,1,1,1,66,2,3
11205,"IL",5,0,4,1,55,2,2
5749,"CY",5,0,4,0,30,2,2
5614,"RU",5,1,5,1,61,2,3
16831,"EE",5,0,1,0,27,2,2
20899,"CN",5,0,2,1,85,2,3
20908,"LV",5,1,2,0,82,2,1
804,"DK",5,1,2,1,55,7,2
20821,"NO",5,0,4,0,27,7,3
8717,"SI",5,1,3,1,68,7,3
469,"ZA",5,1,3,1,37,2,3
9870,"SK",5,1,1,0,54,2,2
5147,"ES",5,1,1,0,37,7,2
6049,"PL",5,1,2,1,76,2,1
1014,"SE",5,1,2,1,73,7,1
3566,"FR",5,1,3,1,73,1,2
18453,"SE",5,1,3,0,38,7,2
19513,"TR",5,1,3,0,54,1,4
794,"NZ",5,2,4,1,46,2,3
8465,"FI",5,2,4,0,43,7,2
13388,"IL",5,1,3,1,62,2,2
14767,"CL",5,1,2,1,75,3,1
20913,"LV",5,0,1,0,31,7,1
9053,"IS",5,1,2,1,38,2,2
18002,"GB-GBN",5,1,2,0,55,7,2
5241,"UA",5,1,4,1,69,2,2
12308,"SK",5,-1,3,1,51,2,4
6703,"HR",5,1,3,1,33,2,4
1179,"CY",5,1,5,1,51,2,4
19620,"LV",5,1,4,1,52,2,2
13109,"AT",5,1,5,1,62,2,1
14651,"BE-FLA",5,1,5,1,58,3,3
502,"DK",4,1,1,1,63,2,2
18477,"KR",5,0,3,0,25,7,4
3608,"ZA",5,1,5,0,48,2,3
20391,"ZA",5,1,2,1,78,3,1
8368,"FR",5,0,1,0,58,2,2
14213,"HR",5,1,4,1,48,7,2
13731,"CL",5,1,3,1,53,7,2
6281,"AT",3,0,2,1,57,7,4
8434,"SI",2,0,2,1,74,6,4
17542,"LV",5,0,3,1,66,7,3
18079,"IL",4,0,3,1,41,7,3
12816,"NO",5,0,3,1,65,2,3
13936,"NO",4,0,5,1,64,6,2
5478,"TW",2,0,5,0,53,2,2
9992,"RU",5,0,5,0,66,1,1
1593,"KR",4,0,5,1,26,2,3
3510,"NO",4,0,5,1,62,2,2
18314,"NZ",5,0,4,0,61,1,3
16887,"US",5,0,5,1,72,2,1
6135,"CY",5,0,1,1,64,2,2
7795,"CH",5,0,5,1,59,2,4
13684,"DK",4,0,3,1,56,7,2
4673,"IL",5,0,1,0,29,2,1
13377,"JP",4,0,5,0,51,2,2
6748,"FR",5,0,2,1,50,2,4
3441,"PH",4,0,5,1,54,2,2
6389,"TR",5,0,3,1,66,7,2
5647,"ES",5,0,3,1,82,1,1
18774,"PL",4,0,1,1,32,2,2
4915,"ZA",5,0,5,1,43,2,3
20367,"HR",5,0,4,1,60,2,2
9308,"JP",4,0,5,1,58,2,4
7746,"HU",5,0,1,1,83,1,1
15395,"KR",5,0,4,1,30,7,4
10320,"AR",5,0,3,1,42,7,3
7257,"CN",5,0,4,1,43,7,3
7580,"TW",4,0,5,1,75,3,4
18353,"US",4,0,1,1,40,6,4
17628,"TR",5,0,2,1,75,2,3
15471,"NZ",5,0,1,1,61,7,3
2423,"TR",4,0,3,1,57,7,4
13324,"ZA",5,-1,3,0,62,7,3
4699,"ZA",4,0,5,1,58,2,2
21059,"HU",5,0,3,0,50,2,2
6568,"US",4,0,1,0,55,2,3
10057,"ES",5,0,2,0,57,2,2
21134,"DE-E",5,-1,1,1,69,7,2
13925,"TW",5,1,1,1,57,7,2
9008,"BE-FLA",5,0,2,0,43,2,2
17712,"TR",5,1,4,1,53,2,3
5580,"TR",5,0,5,1,51,2,2
18676,"ES",5,0,5,0,82,2,1
9361,"CN",5,-1,1,0,23,7,2
15814,"NO",5,0,2,1,49,2,3
3680,"AU",5,0,1,1,63,1,3
12060,"CZ",5,0,4,0,63,2,2
14956,"TW",5,0,4,1,45,7,2
19146,"CN",4,0,3,1,54,7,2
6373,"JP",5,0,4,1,26,7,3
21103,"UA",5,0,1,1,73,7,2
8648,"CY",5,1,3,1,67,7,4
8013,"NZ",5,-1,1,1,55,2,4
16308,"CN",5,0,2,0,68,2,4
18293,"BG",3,5,5,0,45,4,4
12193,"TR",5,1,4,0,60,2,4
3634,"UA",4,1,5,0,44,6,4
6717,"ZA",5,0,5,0,45,2,4
14688,"NZ",5,0,5,0,46,2,4
2136,"DK",5,5,4,0,59,2,3
10262,"DE-W",5,0,3,1,67,2,2
419,"UA",5,0,5,1,48,2,3
15242,"PH",5,0,4,1,30,2,2
18253,"IS",5,-1,1,1,50,2,3
901,"TR",5,-1,2,0,52,1,3
13421,"AT",4,0,1,1,59,2,3
14886,"AU",5,0,2,0,63,2,3
10111,"KR",5,4,5,0,46,3,4
7818,"AT",5,3,5,0,53,7,4
16799,"PL",5,2,3,0,34,2,3
3573,"ES",4,1,4,1,54,2,2
14947,"US",5,1,4,0,72,2,1
14081,"ZA",5,1,2,1,50,7,2
21121,"NZ",3,1,2,0,56,7,4
15709,"TW",4,0,5,0,69,7,4
7477,"AU",5,1,5,1,55,2,4
4633,"ZA",4,2,5,1,69,2,4
9087,"ZA",4,2,5,0,31,7,4
691,"SE",4,2,5,1,52,6,4
1901,"TR",3,2,5,1,53,7,4
3807,"TW",3,1,5,1,21,2,4
13010,"HU",5,1,5,1,48,7,4
39,"AT",5,2,5,0,18,7,2
4766,"CN",5,0,2,0,77,1,2
16121,"JP",4,0,5,1,54,2,2
6968,"VE",3,0,5,0,26,7,2
17753,"EE",4,0,5,1,50,7,4
7803,"AU",4,0,5,1,48,7,2
11900,"PT",4,1,5,1,59,3,2
8754,"LV",5,0,2,1,72,1,3
10165,"BG",3,1,5,0,27,7,3
3436,"FR",5,0,1,1,78,1,1
11375,"PL",4,0,4,1,68,7,4
19919,"SE",5,1,3,0,83,1,1
5248,"BE-FLA",3,1,5,1,48,7,2
11114,"CZ",4,1,5,0,47,2,2
9578,"CN",4,1,4,1,37,2,2
18483,"PL",5,1,5,0,45,2,4
5045,"CY",4,1,1,1,63,2,2
7274,"ZA",5,-1,2,1,57,2,2
11320,"ZA",5,-1,2,1,43,7,1
870,"KR",5,0,3,0,19,2,2
19548,"CZ",4,-1,4,1,52,2,1
6244,"JP",5,-1,4,1,50,2,2
8426,"UA",5,0,2,1,52,2,3
8246,"NO",4,0,4,0,59,2,2
10474,"CZ",4,0,4,0,30,2,2
4338,"CY",5,0,1,1,73,2,1
8088,"NO",5,0,3,1,50,1,4
7760,"CY",5,5,3,1,48,2,3
11216,"KR",4,3,2,0,63,2,3
12576,"UA",5,3,2,1,44,2,2
20377,"AT",4,4,3,1,76,2,4
7829,"SI",5,5,3,0,59,1,2
7816,"CH",3,3,2,1,68,1,4
21219,"CY",5,2,5,0,38,6,2
12609,"TW",5,1,5,1,35,7,2
10096,"BG",5,0,1,1,32,2,1
17577,"KR",4,-1,4,0,60,2,1
8705,"UA",4,-1,4,1,60,2,3
6902,"AR",4,0,1,1,34,2,4
18541,"US",4,-1,1,1,30,2,1
9890,"AU",5,0,5,0,20,2,3
549,"ZA",5,0,4,1,40,7,2
4931,"FR",5,0,4,1,26,7,2
15006,"NO",5,0,3,1,71,7,4
11247,"LV",5,0,4,1,19,7,2
15240,"TR",5,0,3,1,82,7,3
3939,"FI",5,0,2,1,31,7,2
5332,"CY",5,0,4,0,19,7,2
9504,"ES",5,0,3,1,25,7,2
11047,"PT",5,-1,1,1,32,7,2
17355,"BG",5,0,4,1,34,6,3
13504,"KR",5,0,2,1,22,2,3
20033,"LV",5,0,5,1,38,2,3
14857,"KR",4,0,3,1,23,3,2
16911,"RU",4,6,5,1,54,2,2
5072,"TW",4,4,5,0,59,2,3
12899,"DE-W",3,6,5,1,37,2,3
12776,"PH",5,-1,2,1,64,7,2
10506,"TW",5,4,5,0,34,2,4
13379,"CH",5,5,4,1,36,7,4
6196,"KR",5,3,1,1,66,7,4
1737,"PH",5,0,2,1,32,7,2
11766,"FR",5,1,1,1,41,2,2
310,"IS",5,1,2,1,64,2,3
170,"NO",5,1,1,0,35,7,3
5753,"LV",5,1,4,1,42,7,2
5863,"EE",5,1,1,1,27,7,2
5507,"UA",4,1,3,1,50,2,2
2596,"SK",5,1,2,1,67,6,2
10888,"AU",4,1,1,0,50,2,2
1466,"UA",5,1,5,1,70,7,4
12242,"IL",5,1,2,1,70,2,2
3508,"CN",5,1,5,0,52,6,2
20931,"FR",4,1,2,0,74,7,2
7209,"CN",5,1,4,0,59,7,3
16507,"DE-E",3,0,2,1,74,7,1
2712,"CH",4,0,4,0,59,1,2
17634,"UA",4,0,4,0,36,7,2
14632,"ZA",4,0,4,1,50,2,3
18441,"CY",4,0,2,1,74,2,2
4789,"RU",4,0,5,0,56,7,4
18341,"PT",2,0,5,1,30,7,3
215,"IT",5,0,4,1,50,7,2
10725,"FR",5,0,4,1,40,7,2
17740,"AU",5,1,4,0,33,2,2
10490,"DK",5,0,1,1,71,2,4
12583,"IT",5,0,4,0,77,2,1
7142,"NO",5,0,5,1,79,1,1
11296,"JP",3,0,4,0,43,3,2
1184,"PL",5,0,4,1,26,7,2
12085,"SK",5,0,5,1,34,2,2
17518,"LV",5,0,3,0,81,1,1
2477,"RU",5,0,4,1,47,2,3
12938,"RU",5,0,4,1,25,2,3
17719,"US",4,0,4,1,69,2,3
17142,"AU",5,0,5,1,53,7,2
12880,"UA",5,0,2,1,57,2,2
7672,"FI",5,0,2,1,77,2,1
19914,"TW",5,0,2,1,73,1,1
15084,"CL",5,0,4,1,42,2,3
15453,"IS",5,0,4,1,31,7,2
20925,"AT",5,0,3,1,43,2,2
20263,"PT",5,0,4,0,70,2,2
2815,"EE",5,0,3,0,67,7,3
16116,"FR",5,0,4,1,33,7,3
16962,"CL",5,0,3,0,72,2,1
7176,"RU",4,0,5,1,39,7,4
12743,"ES",5,0,4,1,71,7,3
20576,"RU",4,0,3,1,56,7,2
895,"FR",3,0,5,0,45,2,3
10001,"FR",5,0,3,1,73,7,1
6961,"AT",5,0,3,1,53,7,2
10867,"EE",4,0,1,1,83,2,3
511,"SK",4,2,4,1,78,1,2
7838,"PL",3,5,1,1,71,2,3
17456,"JP",5,-1,4,1,25,7,4
15168,"KR",2,0,4,1,56,7,3
13051,"ES",5,0,1,1,57,7,2
4577,"CZ",5,0,3,1,54,1,3
12706,"PH",5,0,3,1,54,2,2
19850,"CN",5,-1,3,1,69,2,2
18990,"AU",4,0,4,1,67,2,3
11741,"ES",4,0,2,1,67,2,3
8541,"CN",4,1,5,1,22,2,4
945,"FR",3,2,5,1,43,2,4
9676,"FR",3,1,5,0,56,3,3
18878,"KR",4,1,5,1,25,6,2
3267,"RU",3,1,5,0,52,2,2
13810,"DK",4,2,5,0,18,7,2
10658,"JP",5,1,5,0,30,7,2
16606,"AR",3,1,5,0,55,2,2
569,"NO",4,1,5,1,21,6,3
4489,"TW",3,1,4,1,20,7,4
15805,"GB-GBN",4,1,3,1,64,7,2
925,"CY",4,1,3,0,59,2,2
388,"BE-FLA",5,1,5,0,68,1,2
20928,"CZ",3,1,5,0,48,6,3
20071,"PL",3,2,5,1,52,6,3
14410,"UA",3,1,5,1,19,2,2
7240,"CN",3,1,5,1,22,2,2
18983,"UA",3,1,5,0,31,7,2
9947,"CY",3,1,5,0,32,1,4
5488,"NZ",4,2,5,1,39,7,2
2699,"IL",5,1,5,0,49,7,4
18392,"RU",4,3,5,1,32,2,3
11445,"IT",4,2,5,1,26,2,4
13974,"IT",5,2,5,0,18,7,2
13381,"US",3,1,5,1,34,7,2
3711,"PH",5,-1,3,0,72,7,1
3133,"CN",5,1,1,1,21,2,2
21216,"ZA",4,2,3,1,79,3,4
5552,"CN",5,2,4,0,70,3,3
7235,"AU",5,2,2,0,33,3,2
16242,"RU",4,1,2,1,66,2,2
19903,"DK",5,2,2,1,66,6,1
16947,"DK",5,2,4,1,35,7,3
13957,"EE",5,1,2,0,49,2,4
2076,"FI",2,5,5,1,78,7,4
6240,"KR",5,0,2,1,50,7,3
6203,"GB-GBN",5,0,1,0,18,7,2
18996,"FR",5,0,1,1,57,7,3
3437,"ZA",5,1,5,1,42,2,4
13495,"DK",5,0,1,1,44,7,2
12550,"SK",5,0,1,1,57,2,2
17810,"DK",5,0,1,1,48,7,2
17054,"ZA",3,1,4,0,50,2,4
11901,"CH",4,3,3,1,77,3,1
11414,"VE",4,1,4,1,56,6,1
1487,"JP",4,-1,5,0,49,3,4
12087,"CN",5,1,3,0,40,6,1
3953,"SK",3,4,2,0,61,4,1
6007,"IL",2,1,4,1,61,6,1
7279,"IS",2,4,3,0,53,4,1
4983,"UA",4,1,2,0,66,1,1
7042,"IL",2,-1,5,1,30,4,2
14142,"PL",2,2,2,1,62,4,4
10637,"CL",4,2,3,1,78,4,1
20193,"ZA",2,8,5,1,45,3,4
18263,"CN",4,-1,2,1,36,2,4
5297,"FI",4,0,3,1,42,7,2
2721,"KR",3,0,1,1,44,7,1
7392,"CH",4,4,5,1,38,3,4
868,"PH",4,6,4,1,71,2,1
3719,"FI",2,4,5,1,30,7,3
19585,"IT",4,0,5,1,59,2,4
7778,"CN",4,0,1,0,43,4,3
1181,"IS",3,1,3,0,34,4,1
13309,"LV",2,6,5,1,80,4,1
19831,"ES",2,4,4,0,23,4,4
10744,"HU",5,0,5,1,34,3,4
20421,"CH",4,0,3,1,40,3,1
11159,"CZ",4,3,3,1,39,7,1
12803,"TR",4,0,3,1,49,2,4
14415,"IL",5,0,2,0,45,7,1
11523,"IT",5,1,5,0,41,3,1
6420,"VE",4,0,2,0,23,2,1
4438,"NO",5,8,4,1,59,3,3
8714,"TW",4,1,5,0,41,7,4
13020,"HU",2,9,5,0,76,4,1
17996,"LV",4,0,1,1,25,2,1
697,"ZA",4,1,2,1,66,4,1
2183,"DE-W",3,0,1,1,60,7,1
5850,"DE-W",4,2,5,1,19,4,1
11549,"AU",4,2,2,1,50,6,1
10666,"BE-FLA",4,8,3,0,60,4,4
379,"VE",4,1,5,1,36,4,1
9092,"NO",4,1,1,0,73,2,2
8885,"DK",3,0,4,0,36,4,2
4363,"EE",4,1,1,0,79,2,1
17092,"CL",2,0,1,1,50,2,1
10116,"CL",2,1,5,0,48,4,1
19455,"HR",3,0,1,0,64,3,1
19650,"EE",3,3,3,1,52,4,2
7153,"ZA",1,1,5,1,41,4,1
16439,"CZ",5,0,4,0,46,4,1
18723,"AR",4,0,2,1,56,3,1
6388,"AU",4,1,5,1,45,4,4
3194,"HR",4,-1,1,1,63,6,1
6650,"BG",4,0,1,1,25,3,1
6231,"ZA",4,1,2,1,62,4,1
3602,"HU",2,1,3,0,52,7,2
3042,"BG",3,1,4,0,50,7,4
16002,"DK",3,7,5,0,60,2,4
21139,"RU",3,5,4,0,31,4,4
4137,"EE",4,1,4,0,49,4,4
15392,"AR",2,9,5,0,58,4,4
3873,"UA",3,1,5,1,53,2,1
13164,"LV",2,-1,4,0,43,3,4
3965,"US",2,1,5,0,35,4,3
16043,"HU",4,1,4,0,29,4,1
19288,"SK",3,-1,5,1,27,3,4
5382,"CH",5,5,3,0,66,4,1
11509,"TW",4,1,4,0,35,7,2
10204,"PL",4,-1,4,0,49,2,3
5483,"UA",5,0,2,1,39,4,2
8643,"JP",4,1,1,0,56,2,2
5310,"US",4,3,2,1,27,2,1
20495,"HU",1,6,5,1,35,4,4
21004,"HU",3,2,5,1,30,7,2
3260,"CN",4,0,1,1,24,1,1
21058,"RU",4,6,2,0,61,4,1
17136,"AU",3,6,2,1,71,4,1
7166,"EE",4,1,5,0,29,2,2
16312,"IT",3,5,5,1,34,4,2
4738,"FI",5,0,3,1,62,7,1
4968,"TR",5,2,4,0,48,2,1
12560,"TR",5,-1,5,0,40,3,4
8995,"AR",5,8,5,0,62,3,4
15311,"GB-GBN",1,10,4,0,41,4,4
9245,"CZ",4,3,3,1,57,4,2
19509,"CN",5,0,3,1,46,2,1
4333,"CN",3,0,5,1,36,2,3
2802,"LV",2,3,5,0,37,4,2
10896,"TW",5,0,2,1,44,2,3
14360,"RU",5,0,3,0,65,7,1
2768,"SI",5,0,2,0,77,2,1
17535,"DK",5,4,2,1,65,2,1
14615,"NO",4,2,3,0,62,2,1
18039,"RU",3,8,1,1,72,3,3
12756,"KR",4,1,4,1,24,3,4
1891,"HU",4,1,4,0,42,2,1
20329,"DE-W",2,3,3,1,71,4,1
10455,"ZA",4,2,5,0,42,1,4
15668,"SE",4,0,4,1,29,4,2
2730,"ZA",4,-1,3,0,38,2,4
11453,"CN",4,0,1,1,34,5,1
